@relation PC3-weka.filters.supervised.instance.SMOTE-C0-K10-P700.0-S9

@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
10.535298,7.068023,3.605813,7.732316,3.719011,15.499357,5.845617,0.283777,5.508162,3.186259,2.429477,0.335449,12.351525,5.736031,0.360099,24.731681,1.157144,64.560593,23.067008,12042.302593,0.278951,125.501986,0.047782,681.291986,474.880491,0.88235,3.939544,12.460582,13.426875,0.143734,69.164388,72.754677,32.930919,15.899347,52.659337,20.123677,25.96505,Y
8.551673,5.749334,4.002172,3.321321,21.196687,9.730688,4.695011,0.171158,2.774557,2.94613,2.20317,0.548636,14.18769,1,0,35.51067,1.997521,40.035192,18.278764,11990.206057,0.272869,97.359388,0.04906,666.306218,622.193224,0.258915,2.165195,6.42787,6.942585,0.13288,54.522637,74.990317,28.070074,17.244179,27.985287,38.397468,41.798326,Y
12.762893,6.287525,0.527426,2.376572,1.524658,14.516558,4.015765,0.131218,3.853429,2.428526,4.910376,0.490316,7.813884,1,0,17.49877,2.144937,36.982324,18.928297,12164.559082,0.271763,115.809479,0.060755,674.232522,714.2798,0.203806,2.352169,6.787561,6.264025,0.110591,66.995419,58.326596,36.124697,17.020986,77.565242,25.692424,32.321428,Y
26.486525,12.271574,7.455367,3.220555,14.262532,8.330932,6.399161,0.185304,8.149567,2.146849,5.018506,0.929383,27.752122,1,0,37.941724,1,59.483218,28.53267,46373.559188,0.501731,270.717686,0.035817,2455.919189,1632.972615,0.284798,6.346683,6.607669,15.973488,0.056866,118.370733,132.835346,46.47642,21.024257,84.075981,39.401441,40.331711,Y
20.329167,10.293705,8.15555,3.333914,34.981092,24.294642,6.104553,0.179438,10.328801,2.302594,3.397467,0.780776,38.751851,1,0,43.19148,2.230275,74.984645,21.619405,44442.708385,0.667,277.188459,0.040091,2465.612092,1928.042597,0.137209,5.415333,9.628962,33.566667,0.075878,135.894522,152.692013,60.262681,22.122424,102.059328,46.259479,50.780932,Y
18.174263,12.519705,8.509512,2.733841,18.071812,17.970379,6.374789,0.151566,6.201076,2.279087,6.037368,0.806718,37.064984,1,0,33.374156,1,63.682274,27.049191,40424.560824,0.586227,299.270497,0.043302,2272.547091,1812.301902,0.175127,4.082014,8.584548,29.393183,0.087789,138.094298,162.830024,50.793244,22.11412,96.503917,37.77025,35.928634,Y
26.343731,12.62159,8.37449,1.141295,4.499207,26.945604,4.696681,0.084971,7.023815,2.187094,6.460426,0.978409,18.677232,1,0,40.330636,1,49.101528,30.059122,45754.535824,0.511227,247.552392,0.036565,2473.180554,1483.050187,0.219579,6.848903,4.502808,24.257978,0.046996,119.625683,147.385216,47.769559,23.012485,85.910046,14.851946,40.199081,Y
18.778539,14.844557,7.483415,3.005766,31.077503,22.353336,7.961165,0.139959,10.829818,2.103308,3.057363,0.864789,40.840556,1,0,36.777109,1.571028,104.659578,26.916352,45580.950256,0.595025,315.519831,0.047224,2433.107769,2071.474672,0.182301,6.487979,12.592084,33.512723,0.066734,139.457927,153.84098,64.608449,21.05924,104.285522,49.192795,42.236749,Y
22.63752,11.3009,7.363125,3.632322,32.533643,27.475361,6.41076,0.138187,11.060813,2.140362,4.935184,0.711676,36.914657,1,0,42.361705,1.289343,105.899062,26.34896,45549.632954,0.69683,302.790876,0.040211,2555.633701,1879.445389,0.183803,6.16738,8.347758,31.680019,0.078784,133.366178,169.28838,59.70692,23.737531,97.118555,46.723216,48.057909,Y
13.548813,20.597415,7.02959,5.329755,14.10344,36.750263,8.115236,0.251049,13.605263,2.300985,7,0.493485,44.130388,1.34156,0.460932,36.55145,1,90.384203,24.114153,44509.976861,0.585778,279.261372,0.046168,2428.30769,1986.715821,0.475706,12.183018,17.169767,42.175574,0.105429,128.888656,157.296032,61.101039,22.667168,85.56989,39.472573,49.955739,Y
6.616136,9.123633,1.295096,0.087107,0.719202,25.001067,8.830585,0.369208,13.140161,2.081383,1.15677,0.730016,30.143694,1,0,23.831016,0.188072,31.386128,19.068473,10575.367623,0.171369,114.308404,0.051666,579.653436,496.825246,0.226768,4.976395,15.61996,23.232146,0.15175,52.935324,69.017992,18.132037,11.636429,27.43966,19.931983,18.563302,Y
14.647698,13.656733,3.66069,2.79063,21.563791,26.141377,7.021058,0.31465,6.701658,2.332438,3.432284,0.693403,30.191976,1.545754,0.038694,19.015022,0.455038,32.744029,19.422519,8798.63628,0.197048,117.028607,0.079467,506.557082,486.90188,0.318955,7.01129,12.849087,19.707475,0.106886,49.239028,58.563325,30.591527,16.921289,59.140803,40.93057,28.446611,Y
13.199739,8.22885,1.487861,0.382404,2.64238,17.362507,5.006742,0.296869,11.735188,2.036315,5.112892,0.840275,29.962627,1,0,11.649148,1.279493,31.092856,19.590598,8792.62605,0.166992,112.714955,0.064924,511.339205,521.825243,0.189788,4.252979,7.05338,20.448085,0.153744,46.121678,65.841377,18.326391,12.729509,27.581213,26.313245,15.896965,Y
11.532723,12.025112,1.716488,0.251935,0.975082,22.357023,4.445929,0.305833,10.254756,2.070828,4.621907,0.81969,16.344964,1,0,21.639933,0.744207,28.769969,16.463309,9042.788981,0.172601,114.052437,0.057115,506.440426,571.993583,0.163309,4.270234,11.229,14.011386,0.151432,44.516501,53.609925,18.594627,14.945971,28.504709,23.337687,12.042004,Y
7.695949,15.593193,1.994537,0.383143,1.732681,16.397957,6.269015,0.344612,9.311395,2.22602,2.743781,0.602293,28.234426,1,0,21.642751,0.610514,26.529097,17.894809,10070.225724,0.208521,97.399318,0.053209,518.208167,559.138658,0.126815,4.324883,15.576433,20.028589,0.25748,44.290475,67.962495,18.799617,14.143743,26.900816,5.868489,17.498733,Y
4.610298,9.450837,1.662888,0.588028,0.746067,23.31604,4.461617,0.356725,6.224568,2.310359,1.43404,0.72417,29.722223,1,0,19.634805,0.250998,29.198088,19.140864,9371.014986,0.169936,114.405679,0.057292,544.01274,481.081272,0.179805,7.293128,9.438599,25.035674,0.199484,54.189132,65.882704,18.941161,11.010626,26.399949,7.02028,19.77303,Y
14.531873,8.901855,2.207012,4.095966,28.711208,15.860252,4.966179,0.29512,6.151978,2.269937,3.595278,0.769603,18.255406,3.780072,0.665993,16.673079,0.610222,29.842745,18.593208,8668.096171,0.179425,92.763951,0.051762,474.484824,498.487325,0.666075,4,7.477646,15.035053,0.084178,43.440498,49.589531,22.559332,17.281886,53.186744,35.01726,17.800132,Y
24.844257,13,4.461344,4.182982,26,24,7,0.184376,10.556427,2.174029,4.308578,0.770554,30.703748,1,0,33,0.646581,63.706209,27.143232,41014.404298,0.54922,265.690367,0.04,2509.217168,1638.490824,0.14,6.479026,12,25.127846,0.08,122.605882,145.518686,50.60039,21.116573,90.459071,47.777151,37.643607,Y
26,10.864341,4.989787,1.733197,21.045,18.665204,5.570745,0.155541,8.541377,2.042126,5.595838,1,25.926472,1,0,40.052523,1,47.092737,27.867476,44865.14836,0.543586,245.090083,0.036865,2481.684502,1487.51789,0.201165,3.645564,11.220224,14.382443,0.070345,114.137659,132.401613,41.413282,21.131811,74.045416,13.322443,38.06109,Y
24.592475,9.399499,7,1.021755,33.06742,17.917191,6.764773,0.147189,8.843553,2.163994,6.624696,0.83974,33,1,0,47.217702,1.010138,60.55896,20.649049,42656.992972,0.685011,293.232339,0.041744,2483.848621,1701.389978,0.179563,4.568455,8.183829,28.058833,0.069234,129.580681,171.256639,56.937991,20.978035,105.006872,47.744403,46.850756,Y
11.544622,7.464137,2.405297,2.864909,20.222063,16.968624,4.759002,0.127643,9.132594,2.227472,4.379994,0.756926,30.370146,1,0,33,1,84.802829,25.773661,40604.785901,0.567698,292.089937,0.045762,2391.797121,1799.136007,0.162589,4.872968,6.625944,27.996641,0.084098,138.745917,150.595258,49.297495,20.997632,80.430016,30.841456,37.958709,Y
26,12.743072,6.806401,2.416694,25.396298,12.541633,6.46351,0.106179,4.931698,2.382842,4.564616,1,19.389878,1,0,39.088018,1,50.146568,30.5365,45283.873513,0.506581,268.867731,0.030957,2525.857003,1517.329905,0.202906,4.930346,7.679989,25.616186,0.04867,116.557733,145.445153,45.047553,21.996719,75.234443,19.55703,39.193505,Y
25.88577,15.875177,5.581251,1.712419,20.796989,30.273838,12.571087,0.228792,11.906828,2.339432,7.683741,0.97785,41.462125,5.210843,0.153827,36.971762,1,59.789809,27.912938,48645.596213,0.518601,257.340827,0.031835,2694.585435,1553.192021,0.214051,8.820722,13.827227,35.190209,0.137201,119.058268,143.792005,50.404853,27.08553,89.942965,31.572764,53.972482,Y
26,11.501554,5.079596,4.581378,18.67591,20.746027,5.913714,0.145261,7.736346,2.373341,4.961042,0.726518,29.058952,1,0,38.435651,0.161742,88.015445,23.087301,48881.65695,0.726778,311.962033,0.04,2776.773796,2191.689022,0.235231,3.157273,7.036693,27.652692,0.060779,155.209712,158.811046,63.360113,19.170101,88.342525,31.651314,41.382422,Y
17.86078,19.213655,1.499684,0.950994,6.790174,30.510997,11.183515,0.33101,21.590684,2.017926,5.451856,0.417698,55.438892,1,0,29.936908,1.276518,37.484213,21.50181,20379.425148,0.317861,149.77199,0.045272,1132.90644,1056.038708,0.096701,9.906185,19.393134,44.862511,0.167728,75.850825,86.203446,30.056565,17.149706,58.340743,19.712944,39.02539,Y
20.003899,14.239409,1.126054,4.560279,8.17992,24.778536,7.328726,0.250227,13.219511,2.123107,2.894338,0.490978,27.827643,1,0,25.786206,0.718131,39.493549,24.396487,20969.797766,0.350644,169.727198,0.045963,1129.509406,1024.454955,0.130055,7.372169,13.451336,22.834771,0.124581,74.852528,99.242791,32.029889,20.286512,59.750368,40.663889,29.75314,Y
17.844457,23.119358,0.73395,23.863208,3.44485,85.994418,9.905357,0.892094,44.426988,2.092978,1.47526,0.196139,73.378548,1,0,10.093346,1,76.56549,21.071015,21745.44757,0.507721,235.315398,0.047141,1177.464969,1690.595803,0.04772,26.073053,24.734201,26.483356,0.246972,72.484573,131.048393,34.804452,14.48316,50.112644,68.756489,29.908987,Y
20.273627,15.014209,2.234737,4.930285,9.329981,29.585858,7.084357,0.321429,13.680035,2.060951,3.497284,0.332805,27.669411,1,0,26.492118,0.438934,42.379262,24.000246,21219.498585,0.315218,178.123412,0.048327,1150.887423,1060.773719,0.139253,6.596121,12.845911,22.349559,0.129958,79.795235,92.840378,37.017268,17.875477,59.19787,29.437104,26.098116,Y
7.028086,9.195846,3.932547,4.870733,1.501079,26.904157,6.544453,0.298768,7.944981,2.023278,2.875675,0.226878,22.072836,1.927551,0.0387,26.637992,1,39.311987,24.194113,20207.014127,0.273232,154.707649,0.041228,1102.413841,848.328045,0.363863,5.995054,5.904302,17.932572,0.157169,67.925492,79.934431,33.583123,21.291779,40.52812,21.818088,27.430906,Y
5.786645,43.914893,0.958024,10.372517,7.73688,43.194119,16.066434,0.799357,57.468849,2.094735,1.861079,0.106356,99.39314,1,0,14.001511,1,65.830583,16.500919,21376.003431,0.512786,252.895186,0.0869,1220.160072,1678.962788,0.10172,17.103557,54.590004,30.689618,0.659528,129.964538,170.004117,40.764885,19.344162,36.882801,68.454917,26.870037,Y
20.061318,14.88918,1.711263,4.172721,7.764596,25.981813,8.078204,0.31859,13.204058,2.097547,2.788392,0.411825,29.984276,1,0,22.062244,0.835672,45.777129,20.450558,20336.151002,0.30657,184.988003,0.046347,1150.686902,859.083269,0.139375,7.894848,12.277287,22.578913,0.135237,83.25822,82.677921,32.23655,19.862875,59.944258,40.490391,28.002198,Y
37.000073,11.24111,4.371512,2.209094,76.394003,37.37288,6.699275,0.093708,6.340367,2,3.299655,0.374444,25.320668,1.328081,0.110752,130.416807,2.264597,88.817144,32.651946,102791.979996,0.95,435.732966,0.03,5592.432046,2860.768641,0.233161,15.364578,11.5663,55.695593,0.060296,214.856014,239.130966,73.402342,21.662462,265.764551,45.441346,54.720799,Y
15.229936,25.333698,6.346898,4.272985,21.937566,38.628363,12.801213,0.160594,8.116839,2.049912,5.308798,0.449711,36.745676,7.58979,0.475845,55.33235,0.681949,72.514422,46.678836,125678.433248,0.86932,441.958914,0.021073,6633.126154,2591.923807,0.586407,6.284424,16.501282,28.188512,0.126787,194.47803,213.756883,51.536502,29.53218,136.196075,51.608237,56.828621,Y
8.270439,12.996693,14.334287,4,8.778961,18.981163,9.766998,0.123735,9.861092,2.430612,12.110762,0.503055,50.207664,1.791127,0.296126,54.493705,1,83.370376,33.209464,95477.045525,0.923682,457.014728,0.03,5484.272784,2818.248705,0.363425,3.475309,12.40923,30.590875,0.061946,214.965361,218.317156,58.459174,25.119318,130.430512,35.135832,71.940231,Y
42.802401,66.158601,4.325528,4,54.583693,48.470492,32.661785,0.254925,45.051598,2.07991,2.492343,0.422045,30.862807,2.690638,0.051798,114.971706,0.274544,97.173153,32.063784,92563.533108,1.108903,471.767539,0.039242,5580.810629,3187.046029,0.226434,23.604491,10.906662,39.423987,0.156939,221,238.415165,61.274728,21.932761,177.114811,37.976481,91.034318,Y
17.745384,17.468774,10.555769,4,18.069135,17.165067,12.559296,0.107368,9.673121,2.32336,11.319524,0.863629,29.840654,2.059031,0.11068,42.197152,1,78.37823,36.162993,104043.825503,0.922516,451.411033,0.03,5378.592868,2798.180213,0.459362,7.671428,6.37581,24.386561,0.120519,208.132675,219.464184,58.381097,26.142486,127.922106,13.218279,78.338504,Y
31.691623,24.976233,6.64475,4.473214,38.507142,13.395376,9.345523,0.215194,11.508556,2.570232,4.420659,0.455687,55.743761,7.636752,0.356409,55.713973,0.677587,53.787422,47.654159,107242.054383,0.861191,440.563136,0.022438,6842.251901,2510.049001,0.496401,6.831927,15.172157,38.59317,0.105474,201.427812,215.426184,55.206841,21.437877,118.329354,53.320344,49.087961,Y
24.892874,16.752089,3.773513,0.727282,31.513973,19.133885,14.986571,0.128595,20.437903,2.282113,8.971341,0.351229,68.152768,9.317836,0.215713,141.214175,1.632452,134.084285,32.496538,135994.391215,1.268725,503.058449,0.03,6302.620379,4025.139406,0.254109,13.529247,12.038838,52.602335,0.037946,237.44494,354.61973,81.708429,24.958478,176.231181,22.037464,134.248815,Y
10.468543,6.481911,3.494252,3.847851,9.802719,15.986756,2.480247,0.195983,3.599379,2,3.037009,0.655171,11.993034,2.183961,0.271999,15.303985,0.569594,36.639146,15.002609,8470.961669,0.194777,103.702548,0.068065,475.407801,547.194104,0.627309,3.510194,3.731584,13.783807,0.088623,41.03795,61.829765,21.002513,12.84715,68.797619,50.291888,20.35333,Y
13.994002,3.17974,4.04956,3.458628,0,11.659181,3.836505,0.136311,5.784862,2,1.284371,0.531385,16.780061,1,0,14.402454,0.825696,44.756274,11.748001,8010.171074,0.203704,117.901634,0.074234,469.144652,615.324522,0.355844,2.834265,4.721872,13.154694,0.083432,55.567098,62.004609,34.989394,12.165639,24.277556,17.164255,20.675521,Y
5.788892,3.92308,2.828468,1.341945,0.066256,6.029768,2.104678,0.141828,2.18592,2,1,0.424795,11,1,0,17.613977,0.566741,41.890015,14.018326,8094.928836,0.196558,116.627025,0.071491,462.673976,589.095707,0.40317,1.748074,2.107796,10.483483,0.09417,51.815445,63.417855,21.636595,11.674289,24.124908,0.436201,17.717935,Y
12.330181,6.557613,3.184235,0,3.333331,4.440894,5.562818,0.263669,2.954801,2,3.35579,0.512842,22.058464,1,0,19.492118,0,48.452181,13.629193,7645.485942,0.205282,119.152265,0.077663,475.818136,621.532038,0.394473,4.949072,4.744709,17.772388,0.121815,57.168105,64.109082,23.124252,11,30.768258,11.829128,17.154435,Y
7.007408,3,1.165452,0,0.550459,4,2,0.129346,2,2,1.810207,0.764188,8.891804,1,0,21.760095,0.315611,39.380666,14.272151,8782.967423,0.1817,117.326354,0.07,424.675076,600.12909,0.5,1,2,10.6792,0.077768,40.053493,64.402968,21.587475,14.079289,28.874727,5.580067,18.112333,Y
9.62915,8.313331,4,1.901693,2.620016,11.767024,5.931498,0.177613,7.183315,2.06807,2.933827,0.564749,13.534921,1.723341,0.254193,20.524477,0.550946,42.49075,14.6629,9289.717161,0.202453,118.860569,0.07,503.276525,628.58046,0.65289,4.199608,4.306913,13.884176,0.094703,53.075532,65,26.050151,16.126245,43.772577,31.303665,18.987088,Y
16.376503,9.110165,4,4.557931,5.066642,6.44985,5.383727,0.145659,7.597097,2.209102,2.813413,0.706204,20.683363,2.992218,0.029786,15.814291,0.223339,42.049078,14.663962,8942.734399,0.209928,118.135121,0.07,508.516138,632.769046,0.626448,3.004525,3.07858,15.278855,0.108781,55.123074,65,26.635261,14.214041,45.956282,35.92237,14.076773,Y
16.540874,29.532086,6.519447,5.063432,17.107633,42.412021,16.450614,0.239905,17.569811,2.328584,6.538034,0.4177,71.415715,8.277179,0.625999,62.264748,0,58.789778,43.268628,132005.170036,0.998475,460.141997,0.025811,6246.613797,2714.956584,0.304274,13.17051,28.180633,51.038897,0.148601,219.861124,237.073176,65.983721,28.292231,111.255076,28.349788,67.752634,Y
28.649699,32.855212,4.466327,1.660683,21.201972,47.200731,16.928486,0.198807,20.471584,2.365357,9,0.589625,71.592376,12.502353,0.651394,78.000588,0.326399,99.488608,32.692133,102500.762133,1.058528,469.602878,0.03,5469.509392,3180.426696,0.57771,14.17416,27.834748,53.553485,0.123264,197.166531,257.454476,83.09017,26.317621,128,14.104671,71.454355,Y
36.439936,38.981986,5.723897,3.691026,52.636247,65.671687,17.66888,0.188948,36.284829,2.077486,6.433613,0.331904,91.821158,4.140927,0.177032,93.508008,0.699092,93.683043,31.97322,103218.686642,1.051548,467.615157,0.03,5809.822589,3018.389911,0.211079,18.367642,33.717398,72.434768,0.083591,203.069077,241.598126,77.294765,25,142.982979,31.798811,78.55286,Y
14.869372,29.728249,6.797874,5.852226,14.798356,52.388969,15.647181,0.237812,21.830376,2.443264,8.22348,0.473219,59.643424,5.129188,0.428224,61.922127,0,52.396717,38.491861,113726.497015,0.837799,457.407404,0.02455,6553.703888,2895.770515,0.389309,13.40255,22.026786,45.845136,0.146815,207.243969,247.793526,77.506701,28.615586,116.67442,29.889924,68.493803,Y
43.783518,58.571787,5.660683,4.69969,30.876076,70.989372,27.297068,0.281725,38.448515,2.357782,7.835946,0.432463,104.153622,4.389654,0.15639,75.963459,0,95.544397,28.595775,102951.956707,1.094789,488.671572,0.038139,5578.845799,3313.96557,0.270479,21.465566,41.373961,69.166098,0.135471,225.711957,265.617119,90.316392,22.056904,143.526979,27.092981,76.472287,Y
32.259514,39.474015,5.664083,5.536634,21.659954,57.434998,19.915088,0.211298,24.124484,2.284624,9.654884,0.459697,85.024136,5.312097,0.258118,151.296625,1.349498,114.530243,29.517024,112491.064302,1.456501,610.506859,0.03,7482.639091,4584.68617,0.293186,16,28.960924,59.438065,0.162622,240.699424,291.526361,111.27104,26.112244,176.041634,4.758423,140.151105,Y
11.501938,24.511223,9.995694,4.519841,19.750414,31.975075,16.361409,0.228982,11.584666,2.599078,11.627496,0.863705,56.852225,6.384177,0.253695,71.962265,0.357994,91.882689,33.994649,103906.365782,1.009735,412.57646,0.03,5572.924805,3110.229604,0.475014,11.258926,25.613243,41.806654,0.136722,208.488836,217.131293,82.107622,27.354349,117.930909,27.136115,72.069308,Y
18.169304,21.775665,4.324282,4.21169,25.144558,48.2692,11.329627,0.358837,13.169703,4.085116,6.508597,0.430127,50.160104,8.757048,0.561241,59.350461,1.050901,65.707517,33.578344,88383.95337,0.90164,416.97439,0.03,4880.420734,2412.463171,0.822568,16.372693,22.323863,31.822363,0.145907,189.023186,220.069482,55.398057,20.750832,115.240806,28.754514,62.283526,Y
34.941735,25.36624,1.871909,2.972253,32.54258,44.555913,26.003348,0.206974,40.136295,2.359869,4.202583,0.267219,86.872598,4.433331,0.552356,71.390073,0,117.80504,27.297783,88038.543122,1.001012,484.062468,0.035794,5001.731928,3069.417199,0.566135,23.193428,38.574868,56.625133,0.149248,204.418199,270.980604,74.328798,20.724482,132.687933,26.592763,95.762584,Y
30.1156,16.447909,4.685496,2.151373,43.753349,28.139279,4.34435,0.123282,6.735137,2.034764,2.60386,0.5,35.230061,4.164895,0.254414,53.763259,0.088504,78.33915,36.312695,96448.411043,0.924755,452.403507,0.03,5349.907532,2821.939502,0.41378,7.062417,14.130345,24.50722,0.03903,205.818308,234.70363,63.12312,19.614187,113.539122,44.484968,50.174965,Y
36.193726,24.580527,2.97743,2,36.739183,43.814715,18.264224,0.14835,30.540106,2.207653,5,0.396457,45.84995,5.838472,0.522904,96.248749,0.192826,86.811918,30.452546,87556.128871,0.943229,429.162695,0.03,4853.836218,2854.351033,0.451926,10.912068,30.4662,39.062946,0.073081,192.550654,235.619572,71.458998,24.431374,163.972545,30.144522,108.991501,Y
18.522304,43.612634,3.966967,4.424956,36.700127,50.417255,20.701946,0.233066,13.782365,2.972515,6.495927,0.306637,57.32548,17.449477,0.635279,55.940317,0.018796,73.349692,32.460499,87793.447912,0.838316,428.716673,0.03,4890.673633,2416.288273,0.602482,21.619577,42.393597,32.927028,0.123402,197.063476,211.377398,52.303989,20.428063,111.066214,48.809088,62.034053,Y
19.439011,14.782346,4.687939,2,15.18976,23.154738,7.169463,0.157573,7.0182,2.274078,4.266221,0.668217,33.59652,2.55327,0.496181,51.046435,0.978122,77.975524,34.341351,70281.882535,0.671304,334.956533,0.024994,3839.074156,2191.145286,0.558978,7.720446,6.367496,23.524925,0.051285,178.906236,167.407785,61.452563,17.055274,68.881224,27.514939,51.59464,Y
24.095531,29.319858,17.169355,1.255316,13.807912,32,19.337635,0.173938,15.987229,2.121974,20.518537,0.780812,69.426676,7.505652,0.364901,95.507096,0.390691,86.265394,30.110609,77271.291158,0.853527,423.612356,0.03,4357.962915,2744.087632,0.452046,8.408583,16,33.97453,0.142479,162.558033,225.102489,80.768636,30.121054,107.543116,18.486613,79.067835,Y
9.082295,9,1.124901,4.54373,11.404864,11.229552,5,0.290156,5.916746,2.464077,3.21259,0.546693,17.253414,4.671144,0.227666,11.728796,1,26.888155,11.364145,3659.451038,0.107661,62.614569,0.09,188.664612,303.901382,0.60245,4,7.116562,14.650048,0.191745,25.862731,35.46118,15.29139,13,25.309947,57.195558,15.857424,Y
